id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,price_log,host_type,occupancy_level,reviews_per_month_bucket,distance_center_km,review_month,review_season,min_nights_category
4354364,TUTTO IL RESTO E' NOIA,22603528,Massimiliano,Borgo Panigale - Reno,44.5326,11.27643,Entire home/apt,143.0,31,3,2017-03-20,0.02,1,365,0,,4.969813299576001,single-listing,high,low,6.727287410978335,3.0,spring,short
4394039,SleepInBo - nella quiete e comodo,22809996,Antonio,Porto - Saragozza,44.49569,11.32508,Entire home/apt,94.0,2,90,2025-07-07,0.68,1,1,18,IT037006C2PE7IRSFR,4.553876891600541,single-listing,low,medium,1.3975941322072578,7.0,summer,
4471957,La Zucca B&B - Bologna,23172214,Luca,Navile,44.51336,11.34922,Private room,89.0,1,133,2025-06-29,1.04,1,312,27,IT037006C1K6JPLZ7W,4.499809670330265,single-listing,high,medium,2.118873949490088,6.0,summer,
4524306,"Elegante, silenzioso centrale 150MQ",23454525,Antonio,Porto - Saragozza,44.49946,11.33719,Entire home/apt,162.0,6,84,2025-08-06,0.69,1,228,11,IT037006C27VHXG3HR,5.093750200806762,single-listing,medium,medium,0.6666792156990423,8.0,summer,very short
4607961,La Piazzetta Apartment,21309878,Cinzia,Porto - Saragozza,44.50128,11.34359,Entire home/apt,183.0,1,407,2025-09-05,3.1,3,287,40,IT037006C2RUE7T5EV,5.214935757608986,professional,high,high,0.7146137393657346,9.0,fall,
4706776,COZY LARGE BEDROOM in the city center,286688,Paolo,Santo Stefano,44.48728,11.34222,Private room,45.0,31,58,2025-05-31,0.44,2,115,2,,3.828641396489095,single-listing,low,low,0.8458904460851495,5.0,spring,short
4773350,A Bologna Cosy apartment,24620140,Lucia,Porto - Saragozza,44.49081,11.33216,Entire home/apt,112.0,4,546,2025-08-11,4.17,1,66,37,IT037006C2VU8MWKY,4.727387818712341,single-listing,low,high,0.9470541945695099,8.0,summer,very short
4791993,Casa Romagnoli,24697543,Fabio,Santo Stefano,44.47438,11.36997,Entire home/apt,53.0,31,18,2016-10-16,0.14,1,136,0,,3.9889840465642745,single-listing,medium,low,3.1508540664271303,10.0,fall,short
4953647,A due passi - camera Luna CIN  it037006C1SHOEH52U,25533311,Piero,Porto - Saragozza,44.49489,11.33976,Private room,134.0,2,171,2025-06-17,1.41,2,52,26,IT037006C1SHOEH52U,4.90527477843843,single-listing,low,medium,0.22715651714387647,6.0,summer,
5012513,"When the '500's Poetry ""Checked in""",25852274,Maria Chiara,Porto - Saragozza,44.49469,11.33891,Entire home/apt,95.0,2,326,2025-07-15,2.54,1,64,17,IT037006AT03829,4.564348191467836,single-listing,low,high,0.2955745769925121,7.0,summer,
5013391,A due passi - camera Sole CIN  it037006C1SHOEH52U,25533311,Piero,Porto - Saragozza,44.49412,11.33886,Private room,133.0,2,127,2025-09-14,1.0,2,70,25,IT037006C1SHOEH52U,4.897839799950911,single-listing,low,medium,0.3106613602527919,9.0,fall,
5033080,Ca' di Vale: uno scorcio sui tetti,25982140,Carlotta,Porto - Saragozza,44.49258,11.33192,Entire home/apt,79.0,3,134,2025-07-02,1.07,1,322,1,IT037006C2BJHAKA73,4.382026634673881,single-listing,high,medium,0.8885251154652072,7.0,summer,very short
5054237,Muà Boutique R&B,26096836,Uberto,Porto - Saragozza,44.49553,11.33391,Private room,320.0,1,0,,0.0,1,228,0,IT037006B47QC3HWC3,5.771441123130016,single-listing,medium,low,0.696117759503712,,,
5125479,Charming apartment in the center,26492441,Giulio,Porto - Saragozza,44.49332,11.33497,Entire home/apt,90.0,2,119,2025-06-30,0.93,1,297,14,IT037006C2B294F667,4.51085950651685,single-listing,high,medium,0.6325820643733827,6.0,summer,
5229284,Charming Apartment in Old Town,27060471,Marco,Porto - Saragozza,44.50421,11.33705,Entire home/apt,93.0,2,125,2025-09-20,0.99,1,61,20,IT037006C27VSL5QTS,4.543294782270004,single-listing,low,medium,1.1266003546973746,9.0,fall,
5315089,Bright studio apartment with terrace in the center,27532595,Unknown,Porto - Saragozza,44.50185,11.34215,Entire home/apt,90.0,31,694,2025-08-08,5.44,1,275,44,,4.51085950651685,single-listing,high,high,0.7746294275470977,8.0,summer,short
5428240,LUXURY ATTIC WITH PRIVATE LIFT IN THE CITY CENTER,8412805,Carolina & Cristina,Porto - Saragozza,44.4891,11.33718,Entire home/apt,350.0,2,375,2025-08-09,3.05,4,265,41,IT037006C29RT47H7C,5.860786223465865,professional,high,high,0.7749083834650617,8.0,summer,
5437583,affitto camera da letto matrimoniale,28208028,Maria,Borgo Panigale - Reno,44.50661,11.29698,Private room,45.0,31,122,2024-11-25,0.95,1,362,7,,3.828641396489095,single-listing,high,medium,3.8560694312087818,11.0,fall,short
5505257,Martini's interno 4,28458607,Donata,Porto - Saragozza,44.49584,11.3277,Entire home/apt,113.0,3,567,2025-09-21,4.43,2,140,52,IT037006B44BM76XEJ,4.736198448394496,single-listing,medium,high,1.1910740752292337,9.0,fall,very short
5509330,BeHome | Studio Flat Near City Center & University,28574369,Giuseppe,Santo Stefano,44.49902,11.35469,Entire home/apt,163.0,2,70,2025-09-17,0.62,1,262,6,IT037006C2MFQLVWBM,5.099866427824199,single-listing,high,medium,1.0644636846947912,9.0,fall,
5596958,Quiet House in Bologna center,21694640,Paolo,Santo Stefano,44.49138,11.35653,Entire home/apt,126.0,1,204,2025-08-30,1.73,4,274,18,IT037006C2CJEN9BZE,4.844187086458591,professional,high,high,1.1733131250316835,8.0,summer,
5623483,Lovely  in the hearth of Bologna,9643122,Franco,Porto - Saragozza,44.49249,11.33591,Entire home/apt,130.0,2,123,2025-06-21,0.96,1,142,23,IT037006C2XLWNQ8WE,4.875197323201151,single-listing,medium,medium,0.596191566173162,6.0,summer,
5663061,Brand new apt in city center,22818703,Alessandro,Porto - Saragozza,44.49256,11.33822,Entire home/apt,171.0,2,370,2025-09-07,2.92,3,233,39,IT037006B4WG9UI5US,5.147494476813453,professional,medium,high,0.4348777809298568,9.0,fall,
5837131,LikeHome - Accoglienza in centro storico,30169759,Jonathan,Santo Stefano,44.48927,11.34877,Entire home/apt,85.0,3,364,2025-09-19,2.87,1,144,31,IT037006C29TGWPH5S,4.454347296253507,single-listing,medium,high,0.7932159961971424,9.0,fall,very short
5856975,"Le stanze di Sara - room ""Elegante""",29995287,Marco,Porto - Saragozza,44.49759,11.33328,Private room,109.0,2,42,2025-06-09,0.35,3,329,8,IT037006C1FSIQEDE3,4.700480365792417,professional,high,low,0.8009850104372345,6.0,summer,
5864670,"Le stanze di Sara - room ""Briosa""",29995287,Marco,Porto - Saragozza,44.4981,11.33339,Private room,106.0,2,28,2025-04-27,0.26,3,355,3,IT037006C1FSIQEDE3,4.672828834461906,professional,high,low,0.81603454485158,4.0,spring,
5865395,"Le stanze di Sara - room""Romantica""",29995287,Marco,Porto - Saragozza,44.49641,11.33406,Private room,126.0,2,60,2024-04-11,0.48,3,351,0,IT037006C1FSIQEDE3,4.844187086458591,professional,high,medium,0.7012342861571251,4.0,spring,
5893595,studio with balcony x 2,30605519,Alessandro,Borgo Panigale - Reno,44.49521,11.29428,Entire home/apt,76.0,31,5,2023-07-14,0.04,1,90,0,,4.343805421853684,single-listing,low,low,3.8446337228692293,7.0,summer,short
5938714,Ca' del Genio: camera con vista,30832857,Lorenzo,Porto - Saragozza,44.48151,11.32216,Private room,73.0,31,186,2025-09-14,1.5,1,302,20,"I applied for a CIN, but haven’t received it yet",4.30406509320417,single-listing,high,medium,2.203937705604218,9.0,fall,short
5952668,Martini's Interno 3,28458607,Donata,Porto - Saragozza,44.49665,11.32994,Entire home/apt,115.0,3,556,2025-09-16,4.39,2,203,36,IT037006B44BM76XEJ,4.7535901911063645,single-listing,medium,high,1.0270473555889041,9.0,fall,very short
6061875,Delightful sunny apartment,31452296,Monica,Santo Stefano,44.47959,11.33609,Entire home/apt,85.0,31,39,2023-09-07,0.32,1,256,0,"I applied for a CIN, but haven’t received it yet",4.454347296253507,single-listing,high,low,1.777332061113286,9.0,fall,short
6150628,Spacious apartment in the center of Bologna,31906158,Chiara,Porto - Saragozza,44.49678,11.32967,Entire home/apt,255.0,2,123,2025-08-01,0.99,1,42,16,IT037006B4M685ML6S,5.545177444479562,single-listing,low,medium,1.0509303853555207,8.0,summer,
6241921,Un'isola di cielo tra torri e città,32402444,Stefania,Porto - Saragozza,44.49946,11.33321,Entire home/apt,129.0,31,71,2025-01-02,0.56,1,363,2,,4.867534450455582,single-listing,high,medium,0.90436039503636,1.0,winter,short
6478607,RESIDENCE SANT'ORSOLA - JUNIOR SUITE APARTMENT,33654532,Alpe,San Donato - San Vitale,44.49291,11.36164,Entire home/apt,366.0,1,21,2025-03-30,0.17,7,108,1,IT037006B43R3JL37X,5.905361848054571,professional,low,low,1.5289930150520685,3.0,spring,
6478617,"Ensuite triple room, Bologna center",33796853,Valerio,Porto - Saragozza,44.49846,11.33643,Private room,129.0,1,115,2024-10-07,0.92,7,37,1,IT037006B4EUJXZSMQ,4.867534450455582,professional,low,medium,0.6322195866040953,10.0,fall,
6478631,"Ensuite double room, Bologna center",33796853,Valerio,Porto - Saragozza,44.49814,11.33702,Private room,107.0,1,83,2025-08-05,0.66,7,21,5,IT037006B4EUJXZSMQ,4.68213122712422,professional,low,medium,0.5733745470333309,8.0,summer,
6478930,"Ensuite Single Room, Bologna Center",33796853,Valerio,Porto - Saragozza,44.49846,11.33643,Private room,90.0,1,31,2025-07-22,0.25,7,28,3,IT037006B4EUJXZSMQ,4.51085950651685,professional,low,low,0.6322195866040953,7.0,summer,
6581339,Central Atelier Bologna - - - -,30037800,Carlo,Porto - Saragozza,44.48924,11.33721,Entire home/apt,117.0,2,205,2025-09-05,1.66,1,168,28,IT037006C2V9JKK57I,4.770684624465665,single-listing,medium,medium,0.7606960389368537,9.0,fall,
6617704,Feste e grigliate tra amici,19982224,Maurizia,San Donato - San Vitale,44.52793,11.40242,Entire home/apt,50.0,1,58,2025-07-14,0.52,3,170,11,IT037006C1HH4QN5EM,3.9318256327243257,professional,medium,medium,6.0078848953059545,7.0,summer,
6620330,BigBright&Beautiful free wi-fi&park,10565373,Michela,Borgo Panigale - Reno,44.51472,11.28494,Entire home/apt,233.0,1,85,2025-09-10,0.68,20,85,6,IT037006B4QCSUMSZL,5.455321115357702,professional,low,medium,5.088588574695889,9.0,fall,
6711629,"Ensuite Room, Bologna Center",33796853,Valerio,Porto - Saragozza,44.49836,11.3382,Private room,129.0,1,67,2025-07-11,0.54,7,35,1,IT037006B4EUJXZSMQ,4.867534450455582,professional,low,medium,0.5218205922089949,7.0,summer,
6711715,"Ensuite Twin Room, Bologna center",33796853,Valerio,Porto - Saragozza,44.49846,11.33643,Private room,107.0,1,42,2024-11-22,0.34,7,34,1,IT037006B4EUJXZSMQ,4.68213122712422,professional,low,low,0.6322195866040953,11.0,fall,
6722756,"Best location, great view fab flat",35203525,Valeria,Porto - Saragozza,44.50346,11.34476,Entire home/apt,130.0,3,513,2025-09-07,4.12,1,86,59,IT037006C283J6VHEN,4.875197323201151,single-listing,low,high,0.9677885871972793,9.0,fall,very short
6753167,B & B 21,35359157,Luana,Santo Stefano,44.50093,11.34971,Entire home/apt,314.0,2,195,2025-08-18,1.57,6,292,20,IT037006B4X4DZBEJR,5.752572638825633,professional,high,medium,0.8770693411505215,8.0,summer,
6903319,Double room #2,29404800,Diego,Santo Stefano,44.50141,11.35002,Private room,120.0,31,65,2023-10-14,0.53,3,347,0,,4.795790545596741,professional,high,medium,0.9338931049852558,10.0,fall,short
6908792,Double room #1,29404800,Diego,Santo Stefano,44.50203,11.34997,Private room,105.0,31,25,2022-07-20,0.2,3,347,0,,4.663439094112067,professional,high,low,0.9859562353988752,7.0,summer,short
6909146,Single Room #1,29404800,Diego,Santo Stefano,44.50204,11.35001,Private room,87.0,31,125,2023-12-28,1.01,3,312,0,,4.477336814478207,professional,high,medium,0.9887397713447472,12.0,winter,short
6926821,"Luxury 65 Mq  beside the ""2 Towers""",25500072,Federico,Santo Stefano,44.4946,11.34441,Entire home/apt,222.0,2,335,2025-09-03,2.68,1,10,9,IT037006C27JM9H9SW,5.407171771460119,single-listing,low,high,0.14620946427581563,9.0,fall,
7108953,Private bright room XXL near the center,5531079,Sara,Porto - Saragozza,44.498714,11.320964,Private room,30.0,31,16,2024-11-08,0.18,2,180,1,,3.4339872044851463,single-listing,medium,low,1.7738004989532512,11.0,fall,short
7138583,Quiet lovely room in the heart of city,37387758,Matteo,Porto - Saragozza,44.49706,11.33371,Private room,103.0,2,132,2025-06-30,1.07,1,214,19,IT037006C1RE2H5CVK,4.6443908991413725,single-listing,medium,medium,0.7483655142550256,6.0,summer,
7183613,Casa Ranocchi - Elegant home in central Bologna,6855688,Fabio E Marina,Santo Stefano,44.49442,11.34515,Entire home/apt,255.0,3,256,2025-08-27,2.1,1,133,34,IT037006C2TYFWU58X,5.545177444479562,single-listing,medium,high,0.2081199203693649,8.0,summer,very short
7187900,"Ensuite double room, Bologna center",33796853,Valerio,Porto - Saragozza,44.49857,11.33692,Private room,107.0,1,158,2025-09-05,1.28,7,29,8,IT037006B4EUJXZSMQ,4.68213122712422,professional,low,medium,0.610514356488592,9.0,fall,
7195704,Beautiful and spacious apartment in downtown,36602952,Chiara,Porto - Saragozza,44.50031,11.33894,Entire home/apt,270.0,5,3,2016-03-24,0.02,1,238,0,IT037006C2KZY4PE93,5.602118820879701,single-listing,medium,low,0.6697910392355543,3.0,spring,very short
7197274,City Center Beautiful loft with terrace,36812437,Simona Rita,Porto - Saragozza,44.4953254,11.3417354,Entire home/apt,280.0,3,333,2025-09-08,2.88,1,129,42,IT037006C2TVP5SN56,5.638354669333745,single-listing,medium,high,0.0853157538433092,9.0,fall,very short
7270070,casina del Pratello,5809229,Viviana,Porto - Saragozza,44.49675,11.33462,Entire home/apt,71.0,31,1,2024-09-16,0.08,1,219,0,,4.276666119016055,single-listing,medium,low,0.6688103835846582,9.0,fall,short
7274563,modern apartment in Bologna,38086009,Gabriele,Navile,44.51520538330078,11.351008415222168,Entire home/apt,134.0,1,39,2025-06-18,0.32,6,89,7,IT037006B4OSQZ49ZQ,4.90527477843843,professional,low,low,2.3543925398427783,6.0,summer,
7442902,Splendido appartamento con vista sulle due Torri,38991644,Francesca,Santo Stefano,44.49438095092773,11.345423698425291,Entire home/apt,300.0,3,65,2025-04-21,0.54,4,172,1,IT037006B4PGCEDQYT,5.707110264748875,professional,medium,medium,0.23028673522758153,4.0,spring,very short
7508130,Studio flat with Private Bathroom,39333094,Carla E Franck,Borgo Panigale - Reno,44.50366,11.30306,Private room,72.0,1,327,2025-09-16,2.65,3,300,5,IT037006C103P4QQBU,4.290459441148391,professional,high,high,3.2934981269552033,9.0,fall,
7553325,Stanza matrimoniale in centro,35359157,Luana,Santo Stefano,44.49919,11.34873,Private room,60.0,1,223,2025-09-04,1.98,6,1,40,IT037006B4X4DZBEJR,4.110873864173311,professional,low,high,0.681976352350967,9.0,fall,
7555420,Stanza matrimoniale o doppia,35359157,Luana,Santo Stefano,44.4996,11.34797,Private room,53.0,1,259,2025-08-25,2.21,6,1,57,IT037006B4X4DZBEJR,3.9889840465642745,professional,low,high,0.6749845255554608,8.0,summer,
7640057,TonyMan Apartment 1,15869169,Tony,Porto - Saragozza,44.49091,11.30779,Entire home/apt,256.0,3,202,2025-06-19,1.65,3,313,9,IT037006B4QDB8UB8G,5.54907608489522,professional,high,medium,2.805064101616802,6.0,summer,very short
7707561,- La Casa nido - Bentivogli SkyView,40485831,Annalisa,San Donato - San Vitale,44.495967,11.364348,Entire home/apt,83.0,1,897,2025-09-18,7.31,1,187,90,IT037006C22TNJEI5Z,4.430816798843313,single-listing,medium,high,1.7326328541284326,9.0,fall,
7746682,Spazio privato matrimoniale LuNa in centro Bologna,9207967,Natascia,Porto - Saragozza,44.49839,11.33988,Private room,90.0,2,97,2023-02-26,0.79,1,84,0,IT037006B4XFCNAXC5,4.51085950651685,single-listing,low,medium,0.4459546800814434,2.0,winter,
7816981,Luxury Suite University,8948505,Giovanni,Santo Stefano,44.49786,11.35497,Entire home/apt,219.0,2,46,2024-01-13,0.38,3,247,0,IT037006B45LG4DOD4,5.393627546352362,professional,medium,low,1.0366211574635211,1.0,winter,
7835050,appartamento serlio 24/1,36840561,Cecilia,Navile,44.508419,11.351015,Entire home/apt,171.0,1,1,2024-10-06,0.09,6,337,1,IT037006B4PZ53VHRC,5.147494476813453,professional,high,low,1.645381757249894,10.0,fall,
7835540,appartamento serlio 24/2,36840561,Cecilia,Navile,44.50749,11.35042,Entire home/apt,171.0,1,3,2024-10-13,0.1,6,336,1,IT037006B4PZ53VHRC,5.147494476813453,professional,high,low,1.5318315979419006,10.0,fall,
7925205,Appartamento (a4) privato in centro,41791621,Matteo,Porto - Saragozza,44.49892,11.34314,Entire home/apt,100.0,31,176,2024-09-29,1.44,2,21,2,,4.61512051684126,single-listing,low,medium,0.4500884352041431,9.0,fall,short
7948416,Appartamento ad uso turistico,41915298,Stefano,Porto - Saragozza,44.49326,11.31403,Entire home/apt,136.0,1,147,2025-07-06,1.2,1,346,19,IT037006C29R4YAY6M,4.919980925828125,single-listing,high,medium,2.2808391738242073,7.0,summer,
8003833,Bookworm's B&B in BO,1373203,Ludovica,Porto - Saragozza,44.50051967574368,11.343240897585195,Private room,86.0,1,228,2025-09-14,1.87,1,35,49,IT037006C1S2GRZJ85,4.465908118654584,single-listing,low,high,0.6278840524150656,9.0,fall,
8135819,Cozy Single Room in the old town,42963739,Simona,Santo Stefano,44.49065,11.35587,Private room,120.0,1,140,2025-03-23,1.15,4,234,2,IT037006B472ZXQXEF,4.795790545596741,professional,medium,medium,1.1545752845562582,3.0,spring,
8159300,Comfortable Double Room in the town center,42963739,Simona,Santo Stefano,44.49137,11.35607,Private room,130.0,1,79,2025-06-13,0.66,4,228,5,IT037006B472ZXQXEF,4.875197323201151,professional,medium,medium,1.1392479716692365,6.0,summer,
8206716,Downtown Apartment HEPA–UV Germicidal Air Purifer,43275535,Milena,Santo Stefano,44.48816,11.34296,Entire home/apt,156.0,1,562,2025-08-03,4.61,1,224,33,IT037006B4XPFT74VK,5.056245805348308,single-listing,medium,high,0.7480172454001681,8.0,summer,
8248378,Loft in the city center,8630703,Stefania,Porto - Saragozza,44.49613571166992,11.3363037109375,Entire home/apt,159.0,2,28,2025-09-14,0.26,1,23,26,IT037006C2V6XRH8XH,5.075173815233827,single-listing,low,low,0.5208746826919572,9.0,fall,
8266894,Apartments Luca's Garden Free Car Park,20276253,Luca,Santo Stefano,44.48385,11.34689,Private room,155.0,3,259,2025-09-21,2.13,1,250,11,IT037006C1UD986D5S,5.049856007249537,single-listing,medium,high,1.2726991620863173,9.0,fall,very short
8318165,Beautiful penthouse in city center with balcony,43852206,Gianmaria,Porto - Saragozza,44.49026,11.33354,Entire home/apt,157.0,2,543,2025-09-07,4.46,1,300,45,IT037006B4LOI37GDD,5.062595033026967,single-listing,high,high,0.8862865070158152,9.0,fall,
8417950,Apartments to rent in Bologna,34743110,Vincenza,Santo Stefano,44.49612,11.35029,Entire home/apt,74.0,3,118,2025-03-20,1.01,1,294,5,IT037006C2MQCKVFBS,4.31748811353631,single-listing,high,medium,0.6255461846676629,3.0,spring,very short
8502257,Cosy and central room  with private bathroom,39843959,Alessandra,Santo Stefano,44.5041,11.35108,Private room,95.0,2,11,2025-05-25,0.09,1,360,3,IT037006C1TSDTN6W8,4.564348191467836,single-listing,high,low,1.225243522882885,5.0,spring,
8642390,The Gateway - just in the historical city center,19526336,Antonio,Porto - Saragozza,44.5046229,11.3393393,Entire home/apt,335.0,3,65,2025-08-26,0.54,2,191,21,IT037006C2P5OFA2G5,5.817111159963204,single-listing,medium,medium,1.1128156283593527,8.0,summer,very short
8650395,"Appartamento ""Il Focolare""",27780872,Gianluca,San Donato - San Vitale,44.49343,11.38175,Entire home/apt,135.0,3,273,2025-09-21,2.29,2,240,37,IT037006C25VMKJOZW,4.912654885736052,single-listing,medium,high,3.116828514701813,9.0,fall,very short
8683879,camera matrimoniale con bagno condiviso,45600045,Eunice,Navile,44.52135,11.33013,Private room,135.0,15,9,2023-12-10,0.07,2,365,0,IT037006C1DIWAXTWI,4.912654885736052,single-listing,high,low,3.1037184113513483,12.0,winter,very short
